id,Country,Year,Month,FoodPriceIndex
37735,Israel,1990,4,29.5
23211,Portugal,1982,6,18.7
32285,Finland,1987,5,67.8
21636,Mexico,1981,8,0.1
12747,Denmark,1976,11,27.7
43902,Denmark,1993,8,62.7
62535,Israel,2003,8,71.8
47036,Italy,1995,4,66.2
72611,Italy,2009,1,91.4
36650,Israel,1989,9,27.5
9106,Portugal,1974,11,3.9
25135,Switzerland,1983,7,75.1
33156,"Taiwan, China",1987,10,42.31
18741,"Taiwan, China",1980,1,34.26
26886,Italy,1984,6,
67731,South Africa,2006,5,51.1
34656,Mexico,1988,8,6.2
55250,Israel,1999,9,65.1
50482,Netherlands,1997,2,76.4
64994,United Kingdom,2004,12,70.8
51794,Canada,1997,11,63.7
63527,Sweden,2004,2,81.5
21601,Greece,1981,8,7.4
80586,"Taiwan, China",2013,4,81.89
18591,United States,1979,12,34.6
81491,Portugal,2013,10,99.9
13957,Austria,1977,7,43.6
18112,Sweden,1979,9,31.0
28436,Italy,1985,4,41.4
74856,United States,2010,3,88.8
47415,Turkey,1995,6,0.9
3191,Mexico,1971,9,0.0
60427,Sweden,2002,6,81.5
5377,Netherlands,1972,11,40.5
572,Netherlands,1970,4,35.0
69107,Sweden,2007,2,82.2
25649,Japan,1983,10,81.1
15632,Sweden,1978,5,28.8
14661,Mexico,1977,11,0.0
58266,"Taiwan, China",2001,4,61.58
80561,Portugal,2013,4,99.6
2310,Turkey,1971,3,0.0
66221,Germany,2005,8,78.6285
10392,Austria,1975,8,39.6
50026,Portugal,1996,11,73.1
11649,Canada,1976,4,22.5
3556,United States,1971,11,16.9
54286,Germany,1999,3,77.113
48035,Turkey,1995,10,1.1
63264,Canada,2004,1,72.4
40064,Japan,1991,7,90.7
31141,"Taiwan, China",1986,9,44.99
36495,Israel,1989,8,27.2
35301,Portugal,1988,12,48.9
55451,Portugal,1999,10,77.8
19206,"Taiwan, China",1980,4,36.17
78116,South Africa,2011,12,81.5
46646,United States,1995,1,61.0
41124,United Kingdom,1992,2,60.1
38746,South Africa,1990,10,13.3
11234,Japan,1976,1,61.6
60690,Luxembourg,2002,8,75.5
48092,Spain,1995,11,62.6
71371,Italy,2008,5,89.9
79027,Sweden,2012,6,96.0
64395,Israel,2004,8,70.6
51446,"Taiwan, China",1997,8,63.32
17551,Germany,1979,6,53.9794
25046,Mexico,1983,6,0.2
57077,Denmark,2000,9,73.7
67326,Greece,2006,3,86.1
67651,Italy,2006,5,82.8
48430,Israel,1996,1,49.7
44837,Spain,1994,2,58.1
55687,Spain,1999,12,66.1
18716,Portugal,1980,1,12.1
70262,France,2007,10,89.9
79585,Israel,2012,10,98.3
40219,Japan,1991,8,91.9
23287,Denmark,1982,7,46.7
43600,Finland,1993,6,76.0
8771,Mexico,1974,9,0.0
44731,Mexico,1994,1,13.0
43759,United Kingdom,1993,7,61.1
32444,United Kingdom,1987,6,47.3
37580,Israel,1990,3,28.7
76256,South Africa,2010,12,73.3
11422,Netherlands,1976,2,51.9
40655,Finland,1991,11,76.4
69172,Spain,2007,3,87.3
1897,Denmark,1971,1,14.9
1076,United States,1970,7,16.6
20551,Mexico,1981,1,0.1
81411,Germany,2013,10,98.1519
49871,Portugal,1996,10,73.5
16467,Denmark,1978,11,33.3
22235,Israel,1981,12,
50579,United Kingdom,1997,3,64.6
36189,Japan,1989,6,83.6
65716,South Africa,2005,4,48.5
34077,Sweden,1988,4,68.1
36461,Germany,1989,8,67.0653
23236,"Taiwan, China",1982,6,42.11
811,Germany,1970,6,36.9819
32635,Luxembourg,1987,7,54.6
75011,United States,2010,4,88.8
18656,Greece,1980,1,5.4
18029,United Kingdom,1979,9,29.9
40385,Luxembourg,1991,9,61.6
5421,South Africa,1972,11,1.1
79719,United Kingdom,2012,11,100.6
48562,France,1996,2,72.7
71141,South Africa,2008,3,62.5
50741,Greece,1997,4,64.9
73352,Denmark,2009,6,91.8
57036,South Africa,2000,8,35.7
10766,Italy,1975,10,11.7
32775,Israel,1987,8,19.2
15702,France,1978,6,29.9
31116,Portugal,1986,9,40.3
81197,Sweden,2013,8,97.6
12447,France,1976,9,25.1
40772,Austria,1991,12,63.0
66890,Luxembourg,2005,12,79.6
10895,Finland,1975,11,26.1
22976,Germany,1982,5,62.3003
72744,United Kingdom,2009,2,88.6
2244,Japan,1971,3,34.1
73681,Greece,2009,8,93.3
33660,Switzerland,1988,2,82.6
75682,Spain,2010,9,92.7
40717,Netherlands,1991,11,
21427,Denmark,1981,7,41.9
19885,Finland,1980,9,42.5
63597,France,2004,3,
22055,Finland,1981,11,48.5
12956,Mexico,1976,12,0.0
67777,Spain,2006,6,85.7
25,Switzerland,1970,1,37.8
53356,Germany,1998,9,76.5781
57931,Portugal,2001,2,83.8
17099,United Kingdom,1979,3,27.8
18005,Switzerland,1979,9,59.5
58044,Japan,2001,3,92.1
76865,Turkey,2011,4,66.7
57696,Germany,2001,1,77.0239
17821,South Africa,1979,7,2.7
60756,South Africa,2002,8,44.7
46692,Denmark,1995,2,66.3
21879,Canada,1981,10,41.7
7276,United States,1973,11,21.7
14237,Sweden,1977,8,27.2
73184,Canada,2009,5,86.8
35447,Netherlands,1989,1,68.5
70415,Finland,2007,11,81.7
17247,Spain,1979,4,18.3
57767,Netherlands,2001,1,82.4
15381,Germany,1978,4,53.5527
16421,United States,1978,10,31.2
5726,United States,1973,1,18.4
59722,France,2002,2,84.2
23545,Turkey,1982,8,0.0
31442,Sweden,1986,11,63.2
6559,United Kingdom,1973,7,11.4
53615,Turkey,1998,10,6.5
46175,Turkey,1994,10,0.6
38045,Israel,1990,6,29.6
40201,Greece,1991,8,37.7
68557,France,2006,11,88.5
50112,France,1996,12,73.3
54762,France,1999,6,76.3
72982,Sweden,2009,3,92.0
78475,Finland,2012,3,96.3
4055,Switzerland,1972,3,42.2
3681,Portugal,1971,12,2.4
76006,Greece,2010,11,95.8
3395,Turkey,1971,10,0.0
66037,Austria,2005,7,76.4
27216,Mexico,1984,8,0.4
6256,Greece,1973,5,1.8
23014,Japan,1982,5,77.3
37379,Canada,1990,2,58.6
51795,Switzerland,1997,11,93.3
73495,Switzerland,2009,7,104.5
59900,Israel,2002,3,68.5
14066,Portugal,1977,7,7.3
45594,Canada,1994,7,60.8
73865,Luxembourg,2009,9,89.5
59126,Italy,2001,10,75.4
57645,Turkey,2000,12,14.1
37857,Denmark,1990,5,61.7
50382,Austria,1997,2,67.4
43447,France,1993,5,71.4
22792,Austria,1982,4,52.4
38975,Israel,1990,12,31.5
30140,Israel,1986,3,15.9
27017,France,1984,7,55.8
79874,United Kingdom,2012,12,101.8
6894,Japan,1973,9,42.7
49846,Mexico,1996,10,27.7
72427,Spain,2008,12,95.0
7979,Japan,1974,4,52.2
16360,Luxembourg,1978,10,35.7
60247,Netherlands,2002,5,
81826,"Taiwan, China",2013,12,85.06
57684,Canada,2001,1,67.5
13927,Sweden,1977,6,26.7
2620,Turkey,1971,5,0.0
80957,France,2013,7,101.0
2992,France,1971,8,14.9
74907,Spain,2010,4,91.8
63356,Portugal,2004,1,89.3
56250,Turkey,2000,3,12.2
81257,Denmark,2013,9,100.1
12294,United Kingdom,1976,8,20.1
73455,Turkey,2009,6,57.2
41191,Portugal,1992,2,65.4
3922,France,1972,2,
67881,United States,2006,6,79.2
18811,Greece,1980,2,5.5
23441,Germany,1982,8,63.0115
77026,United States,2011,5,92.8
67005,Finland,2006,1,78.5
58121,South Africa,2001,3,36.4
14577,Austria,1977,11,42.6
8765,Luxembourg,1974,9,27.0
57147,Netherlands,2000,9,79.9
37185,Turkey,1989,12,0.0
43330,Luxembourg,1993,4,61.3
73577,Netherlands,2009,7,92.9
395,Luxembourg,1970,3,20.7
76954,Japan,2011,5,92.0
46901,Mexico,1995,3,
67926,Germany,2006,7,81.0355
5721,"Taiwan, China",1973,1,14.18
16546,Portugal,1978,11,8.9
16776,Germany,1979,1,53.1971
66674,Canada,2005,11,74.8
69702,Netherlands,2007,6,86.9
25599,Canada,1983,10,45.5
32431,Germany,1987,6,66.2119
71525,Israel,2008,6,89.0
4674,Canada,1972,7,15.1
50981,"Taiwan, China",1997,5,59.12
34096,South Africa,1988,4,9.9
42406,Mexico,1992,10,12.1
36256,"Taiwan, China",1989,6,45.12
28760,Luxembourg,1985,6,54.0
14309,United Kingdom,1977,9,24.4
76345,Luxembourg,2011,1,91.7
8285,Israel,1974,6,0.0
31606,"Taiwan, China",1986,12,42.27
16942,France,1979,2,31.6
61332,Netherlands,2002,12,87.5
14927,France,1978,1,28.9
51044,United Kingdom,1997,6,66.0
76152,France,2010,12,94.7
5629,United Kingdom,1973,1,10.5
21862,Austria,1981,10,51.1
68702,Denmark,2006,12,83.0
3340,Luxembourg,1971,10,21.8
53859,Japan,1998,12,95.8
17407,France,1979,5,32.5
71194,United Kingdom,2008,4,80.8
42942,Austria,1993,2,66.3
11931,South Africa,1976,5,1.8
226,Italy,1970,2,6.2
51507,France,1997,9,74.5
65395,Turkey,2005,2,38.6
65326,Italy,2005,2,81.6
55176,South Africa,1999,8,32.6
49596,South Africa,1996,8,27.0
44091,Italy,1993,9,61.2
11526,Greece,1976,3,2.9
4636,"Taiwan, China",1972,6,14.32
52552,Austria,1998,4,69.6
13481,South Africa,1977,3,1.9
40562,Netherlands,1991,10,73.7
19445,Israel,1980,6,0.0
60679,Japan,2002,8,90.7
54912,Spain,1999,7,64.5
33642,Austria,1988,2,58.1
12579,Canada,1976,10,22.7
49829,Japan,1996,10,92.2
31616,South Africa,1986,12,7.7
27061,Mexico,1984,7,0.4
74625,Israel,2010,2,90.9
35221,Germany,1988,12,66.0696
66735,Luxembourg,2005,11,79.8
59206,South Africa,2001,10,38.0
67516,Mexico,2006,4,58.3
51657,Spain,1997,10,63.7
30272,France,1986,4,60.0
22746,Portugal,1982,3,18.4
34762,Spain,1988,9,45.5
26392,Spain,1984,3,32.1
80406,Portugal,2013,3,99.7
47831,Mexico,1995,9,20.0
36092,Sweden,1989,5,72.0
11540,Israel,1976,3,0.0
61094,Canada,2002,11,70.8
27196,Italy,1984,8,38.8
32442,France,1987,6,62.3
19579,United Kingdom,1980,7,33.6
49267,Sweden,1996,6,75.1
6440,Luxembourg,1973,6,24.9
63236,South Africa,2003,12,
20412,Netherlands,1980,12,61.8
556,Mexico,1970,4,0.0
29591,"Taiwan, China",1985,11,40.03
75355,Switzerland,2010,7,102.9
7,Austria,1970,1,28.6
25862,Sweden,1983,11,50.7
67317,France,2006,3,87.7
77072,Denmark,2011,6,95.9
37501,United States,1990,2,54.4
37707,Spain,1990,4,49.1
58387,Netherlands,2001,5,85.9
29351,Greece,1985,10,16.0
36449,Canada,1989,8,56.9
81507,Sweden,2013,10,96.8
57386,Germany,2000,11,
5981,Mexico,1973,3,0.0
7514,Japan,1974,1,47.6
36411,"Taiwan, China",1989,7,
30977,Sweden,1986,8,62.9
2156,"Taiwan, China",1971,2,13.4
60675,Israel,2002,8,70.9
70831,South Africa,2008,1,61.3
2781,United States,1971,6,17.0
68736,Italy,2006,12,84.1
48987,Austria,1996,5,66.7
61739,United Kingdom,2003,3,69.4
52569,Canada,1998,4,64.3
41924,Japan,1992,7,90.3
6041,South Africa,1973,3,1.2
46847,Denmark,1995,3,66.5
13935,Turkey,1977,6,0.0
76871,United States,2011,4,92.3
71587,Sweden,2008,6,
28187,Sweden,1985,2,57.7
14547,Sweden,1977,10,27.4
17124,Japan,1979,3,
64177,Austria,2004,7,75.3
3145,Finland,1971,9,14.6
68781,Portugal,2006,12,92.7
12602,France,1976,10,25.4
48966,"Taiwan, China",1996,4,60.85
13160,Turkey,1977,1,0.0
13321,United States,1977,2,26.9
20102,Netherlands,1980,10,61.7
52925,Israel,1998,6,60.0
22560,Luxembourg,1982,2,43.4
24236,Greece,1983,1,10.0
52570,Switzerland,1998,4,94.0
44819,Canada,1994,2,60.3
73167,Austria,2009,5,87.1
80674,Japan,2013,5,91.4
30881,Germany,1986,8,65.714
65765,Finland,2005,5,78.2
52725,Switzerland,1998,5,94.1
52437,France,1998,3,75.2
77762,Netherlands,2011,10,95.3
39871,Germany,1991,6,71.7641
34900,Switzerland,1988,10,82.4
53792,Austria,1998,12,68.8
18036,Greece,1979,9,4.5
65912,Denmark,2005,6,79.6
10441,Greece,1975,8,2.5
51996,Italy,1997,12,69.6
33062,France,1987,10,62.7
39085,Switzerland,1991,1,90.5
41765,Israel,1992,6,
51135,Turkey,1997,6,3.0
21260,Switzerland,1981,6,68.9
48346,"Taiwan, China",1995,12,59.28
35376,Germany,1989,1,66.4252
36616,Germany,1989,9,67.1364
37584,Japan,1990,3,86.0
73052,France,2009,4,94.5
75222,France,2010,6,95.4
81205,Turkey,2013,8,
12912,France,1976,12,25.7
34156,Greece,1988,5,22.7
65401,United States,2005,2,77.3
41811,Portugal,1992,6,67.8
58945,Finland,2001,9,75.3
37346,United States,1990,1,53.9
27877,Sweden,1984,12,55.7
42851,Italy,1993,1,60.1
55391,Greece,1999,10,69.1
33396,Italy,1987,12,46.4
52212,Sweden,1998,1,74.6
6911,Mexico,1973,9,0.0
4657,Austria,1972,7,31.4
22059,United Kingdom,1981,11,36.9
63015,Luxembourg,2003,11,77.4
26387,Denmark,1984,3,52.7
34434,Canada,1988,7,55.5
65016,Italy,2004,12,81.2
53235,Israel,1998,8,60.9
42971,Germany,1993,2,73.0122
61890,Finland,2003,4,77.5
64071,Greece,2004,6,83.0
359,United Kingdom,1970,3,8.0
25321,Greece,1983,8,10.6
48367,Austria,1996,1,66.4
1431,Germany,1970,10,36.2707
41786,Mexico,1992,6,12.0
53117,Netherlands,1998,7,79.0
24539,United Kingdom,1983,3,39.3
47811,Italy,1995,9,67.6
71219,Japan,2008,4,92.3
11167,Austria,1976,1,39.6
76772,France,2011,4,95.8
5616,Germany,1973,1,42.0314
5002,Spain,1972,9,6.7
14090,Turkey,1977,7,0.0
42267,Netherlands,1992,9,73.7
66692,Spain,2005,11,83.2
8222,Austria,1974,6,36.7
12580,Switzerland,1976,10,53.2
81825,Turkey,2013,12,82.6
50776,Mexico,1997,4,30.8
81722,Denmark,2013,12,99.3
58792,France,2001,8,82.3
2086,Italy,1971,2,6.5
76556,"Taiwan, China",2011,2,78.51
10111,Germany,1975,6,48.6454
23202,Netherlands,1982,6,68.5
41691,South Africa,1992,5,18.8
9504,United Kingdom,1975,2,15.3
27044,Japan,1984,7,80.5
40646,Germany,1991,11,71.675
35055,Switzerland,1988,11,82.3
28016,Portugal,1985,1,35.4
71216,Italy,2008,4,89.5
35176,United States,1988,11,48.9
44437,Netherlands,1993,11,74.1
54894,Canada,1999,7,65.7
52367,Sweden,1998,2,74.8
78966,Italy,2012,6,
39610,Luxembourg,1991,4,60.5
72267,Denmark,2008,11,92.3
41346,Portugal,1992,3,66.2
67532,Netherlands,2006,4,86.6
5636,Greece,1973,1,
81515,Turkey,2013,10,82.5
77835,Switzerland,2011,11,97.3
41740,Finland,1992,6,76.7
58006,Germany,2001,3,78.0936
12591,Germany,1976,10,49.7834
24532,Spain,1983,3,28.4
42234,Japan,1992,9,92.0
59712,Denmark,2002,2,78.4
80430,Turkey,2013,3,80.6
38602,Austria,1990,10,61.9
78676,Mexico,2012,4,84.7
21464,Japan,1981,7,76.4
11920,Turkey,1976,5,0.0
26811,South Africa,1984,5,5.2
49326,Germany,1996,7,76.1324
70826,United States,2008,1,85.3
16036,Italy,1978,8,18.2
42854,Japan,1993,1,91.7
25217,Netherlands,1983,7,67.9
36377,Netherlands,1989,7,69.1
54186,Mexico,1999,2,41.8
41582,Spain,1992,5,53.3
31605,Turkey,1986,12,0.0
29802,Spain,1986,1,39.0
42362,France,1992,10,70.7
501,Germany,1970,4,36.7686
39067,Austria,1991,1,61.7
4984,Canada,1972,9,15.5
8750,Israel,1974,9,0.0
58991,Mexico,2001,9,47.4
72702,Austria,2009,2,88.8
4997,Denmark,1972,9,17.2
1930,Israel,1971,1,0.0
1141,Greece,1970,8,1.3
63081,South Africa,2003,11,47.8
34030,Luxembourg,1988,4,55.3
9325,Switzerland,1975,1,54.2
81001,Mexico,2013,7,90.6
1419,Canada,1970,10,13.6
44617,Sweden,1993,12,76.7
41117,Spain,1992,2,54.1
22822,Denmark,1982,4,45.2
37400,Finland,1990,2,73.4
61735,Finland,2003,3,77.5
26302,Netherlands,1984,2,69.9
28867,Denmark,1985,7,55.3
78570,Turkey,2012,3,74.6
6927,Netherlands,1973,9,42.9
48445,Luxembourg,1996,1,64.2
56256,United States,2000,3,68.5
48971,United States,1996,4,63.1
23140,Finland,1982,6,52.6
67605,Switzerland,2006,5,100.5
61427,France,2003,1,84.8
21117,Denmark,1981,5,41.5
60521,Italy,2002,7,77.4
21846,United States,1981,9,39.5
17786,Portugal,1979,7,11.1
25622,France,1983,10,52.9
60319,Canada,2002,6,71.3
27317,Denmark,1984,9,53.8
38154,Canada,1990,7,59.6
57441,Mexico,2000,11,45.0
15020,Turkey,1978,1,0.0
13975,Switzerland,1977,7,54.3
48345,Turkey,1995,12,1.2
76781,Greece,2011,4,98.9
22721,Mexico,1982,3,0.1
73616,United States,2009,7,88.1
19026,Portugal,1980,3,12.4
30894,United Kingdom,1986,8,45.8
24096,Italy,1982,12,33.6
1127,Spain,1970,8,5.6
32967,Netherlands,1987,9,68.4
28407,Spain,1985,4,36.2
33837,France,1988,3,63.4
29900,Turkey,1986,1,0.0
56611,Germany,2000,6,76.3107
63231,United States,2003,12,75.7
35456,Portugal,1989,1,49.4
3096,South Africa,1971,8,1.0
3362,Netherlands,1971,10,37.6
15640,Turkey,1978,5,0.0
25256,United States,1983,7,40.9
46167,Sweden,1994,10,79.5
42650,Switzerland,1992,12,91.1
29690,Luxembourg,1985,12,
71130,Turkey,2008,3,53.4
51266,Portugal,1997,7,73.3
71285,Turkey,2008,4,53.9
64835,Finland,2004,11,
80050,Israel,2013,1,99.2
55016,United States,1999,7,67.4
73251,Mexico,2009,5,75.0
37237,Denmark,1990,1,61.7
7477,Denmark,1974,1,20.3
60629,Canada,2002,8,70.6
40261,Portugal,1991,8,64.4
5255,Turkey,1972,10,0.0
80220,Luxembourg,2013,2,97.4
24342,Austria,1983,2,52.7
75076,Greece,2010,5,95.9
15679,Canada,1978,6,29.7
12757,France,1976,11,25.6
4146,Portugal,1972,3,2.5
71081,Mexico,2008,3,66.9
15430,Luxembourg,1978,4,35.3
57251,Greece,2000,10,70.0
73977,Spain,2009,10,92.5
44470,Turkey,1993,11,0.3
16106,"Taiwan, China",1978,8,31.46
71169,Canada,2008,4,79.8
23335,Luxembourg,1982,7,45.4
63930,Israel,2004,5,
29971,Greece,1986,2,17.4
50446,Italy,1997,2,69.5
24736,Mexico,1983,4,0.2
47002,Denmark,1995,4,66.8
78940,Finland,2012,6,96.1
926,South Africa,1970,6,1.0
79522,Austria,2012,10,94.5
69975,Israel,2007,8,80.1
43097,Austria,1993,3,66.5
3036,Mexico,1971,8,0.0
38276,United States,1990,7,54.6
3406,South Africa,1971,10,
79212,Austria,2012,8,93.9
17726,Greece,1979,7,4.4
76041,Mexico,2010,11,78.6
35292,Netherlands,1988,12,69.0
42156,South Africa,1992,8,19.8
70502,Sweden,2007,11,84.6
26731,Italy,1984,5,38.4
69022,France,2007,2,88.2
79971,United States,2012,12,96.1
80966,Greece,2013,7,100.0
44820,Switzerland,1994,2,92.6
57685,Switzerland,2001,1,95.8
15846,Germany,1978,7,53.3393
18740,Turkey,1980,1,0.0
45951,Italy,1994,9,63.4
73766,"Taiwan, China",2009,8,81.12
31426,Portugal,1986,11,40.6
67421,South Africa,2006,3,50.6
68865,Finland,2007,1,
52136,Greece,1998,1,66.9
13446,Portugal,1977,3,7.2
53809,Canada,1998,12,64.7
78562,Sweden,2012,3,95.4
4037,Austria,1972,3,30.4
78191,Italy,2012,1,95.4
17971,United States,1979,8,33.9
29492,Spain,1985,11,37.1
67842,Netherlands,2006,6,86.7
16920,Switzerland,1979,2,56.8
37710,Finland,1990,4,74.6
22512,Denmark,1982,2,44.5
19910,Israel,1980,9,0.1
23692,Sweden,1982,9,44.7
24067,Spain,1982,12,27.9
32595,Finland,1987,7,67.7
31226,Italy,1986,10,44.6
72720,Switzerland,2009,2,105.4
29521,Italy,1985,11,43.0
17655,Turkey,1979,6,0.0
17695,Switzerland,1979,7,58.8
30371,United States,1986,4,43.6
59837,Austria,2002,3,73.2
30512,Sweden,1986,5,63.2
9906,"Taiwan, China",1975,4,26.2
78986,Mexico,2012,6,86.3
55070,Finland,1999,8,69.9
13865,Israel,1977,6,0.0
68404,United Kingdom,2006,10,74.3
5565,Turkey,1972,12,0.0
52087,Austria,1998,1,69.0
10680,Turkey,1975,9,0.0
41744,United Kingdom,1992,6,60.0
35385,Finland,1989,1,69.5
38175,Finland,1990,7,74.2
60867,Netherlands,2002,9,88.8
72786,Mexico,2009,2,72.9
65911,Germany,2005,6,80.144
8562,Denmark,1974,8,21.4
64487,Austria,2004,9,74.5
68559,United Kingdom,2006,11,75.0
39821,"Taiwan, China",1991,5,46.97
7327,Spain,1973,12,7.7
44957,Austria,1994,3,67.1
33166,South Africa,1987,10,9.1
13372,Spain,1977,3,13.0
3602,Denmark,1971,12,16.0
287,Sweden,1970,2,13.2
33832,Spain,1988,3,43.1
20855,Luxembourg,1981,3,39.6
21536,United States,1981,7,39.3
61797,Netherlands,2003,3,
11447,Sweden,1976,2,22.0
73339,Canada,2009,6,86.9
5100,Turkey,1972,9,0.0
17715,Finland,1979,7,36.3
56152,Spain,2000,3,65.7
59407,Spain,2001,12,72.2
669,United Kingdom,1970,5,8.2
72765,Israel,2009,2,88.4
19305,Luxembourg,1980,5,37.2
41381,South Africa,1992,3,18.3
37535,Switzerland,1990,3,88.2
77175,Turkey,2011,6,65.4
5875,Turkey,1973,2,0.0
45916,Germany,1994,9,74.1711
57375,Switzerland,2000,11,95.4
74449,United Kingdom,2010,1,88.8
18536,Mexico,1979,12,
512,France,1970,4,13.8
69477,Denmark,2007,5,84.7
75091,Italy,2010,5,91.7
78787,France,2012,5,99.7
67742,Austria,2006,6,78.0
6495,Turkey,1973,6,0.0
46835,Switzerland,1995,3,93.5
4104,Japan,1972,3,35.2
6756,Mexico,1973,8,0.0
44366,Germany,1993,11,72.6556
67009,United Kingdom,2006,1,71.7
66382,Spain,2005,9,82.6
9911,United States,1975,4,24.7
53715,Luxembourg,1998,11,67.4
67927,Denmark,2006,7,
45141,Germany,1994,4,
40965,Finland,1992,1,76.9
65744,Canada,2005,5,75.4
70516,United States,2007,11,84.5
73362,France,2009,6,94.2
68440,Luxembourg,2006,10,82.0
4801,South Africa,1972,7,1.1
68927,Netherlands,2007,1,86.7
74352,Netherlands,2009,12,92.4
12784,Japan,1976,11,64.1
7370,Luxembourg,1973,12,25.2
19727,Spain,1980,8,20.8
78236,Portugal,2012,1,97.6
43701,United States,1993,6,57.4
47010,Finland,1995,4,71.0
76561,United States,2011,2,90.9
59904,Japan,2002,3,89.1
30310,Luxembourg,1986,4,55.4
59372,Austria,2001,12,
8097,Denmark,1974,5,20.8
975,Finland,1970,7,13.7
16609,Canada,1978,12,30.2
73825,Finland,2009,9,89.4
78546,Portugal,2012,3,97.6
77692,Denmark,2011,10,96.4
32176,Mexico,1987,4,2.3
7281,South Africa,1973,11,1.3
70134,Japan,2007,9,91.3
59472,Netherlands,2001,12,86.8
69489,United Kingdom,2007,5,76.1
70581,Greece,2007,12,91.4
42146,"Taiwan, China",1992,8,50.5
77020,Turkey,2011,5,69.9
19637,Netherlands,1980,7,60.7
27271,United States,1984,8,42.6
26125,Luxembourg,1984,1,51.0
52756,Greece,1998,5,69.7
78951,Greece,2012,6,100.4
2709,Japan,1971,6,33.9
49490,Finland,1996,8,69.0
28497,Sweden,1985,4,58.4
23321,Italy,1982,7,31.6
56469,United Kingdom,2000,5,65.7
70192,Sweden,2007,9,82.7
34170,Israel,1988,5,23.5
4565,Israel,1972,6,0.0
43319,Japan,1993,4,92.5
75831,Germany,2010,10,88.7022
75664,Canada,2010,9,86.6
71504,United Kingdom,2008,6,83.9
75556,Italy,2010,8,
74640,Luxembourg,2010,2,89.5
49656,Greece,1996,9,61.8
73357,Spain,2009,6,92.7
56025,Israel,2000,2,66.5
72526,"Taiwan, China",2008,12,79.32
68999,Canada,2007,2,79.7
69237,Netherlands,2007,3,86.8
70322,Netherlands,2007,10,87.6
46021,"Taiwan, China",1994,9,61.12
45334,Japan,1994,5,93.0
55870,Israel,2000,1,66.2
1696,United States,1970,11,16.3
3124,Canada,1971,9,14.2
25307,Spain,1983,8,29.8
23556,South Africa,1982,8,4.2
8366,South Africa,1974,6,1.4
34311,Greece,1988,6,22.9
40026,Germany,1991,7,71.9424
71850,Luxembourg,2008,8,89.0
38417,Sweden,1990,8,78.5
74471,Italy,2010,1,91.7
77881,Italy,2011,11,95.1
78521,Mexico,2012,3,85.0
30560,Switzerland,1986,6,81.7
66646,South Africa,2005,10,49.0
9540,Luxembourg,1975,2,28.5
16969,Japan,1979,2,67.1
69465,Switzerland,2007,5,100.8
47932,Denmark,1995,10,66.9
67622,Spain,2006,5,85.2
64642,Austria,2004,10,74.8
27681,Mexico,1984,11,0.5
51651,Germany,1997,10,76.1324
2089,Japan,1971,2,34.3
46762,Netherlands,1995,2,76.3
2286,Portugal,1971,3,2.2
7954,United Kingdom,1974,4,13.1
57542,Denmark,2000,12,74.2
31812,Denmark,1987,2,56.1
31359,United Kingdom,1986,11,45.7
51664,United Kingdom,1997,10,65.7
9652,Spain,1975,3,9.2
48196,United States,1995,11,61.6
67319,United Kingdom,2006,3,71.7
14147,Spain,1977,8,15.4
56716,"Taiwan, China",2000,6,62.4
6506,South Africa,1973,6,1.3
27102,Sweden,1984,7,55.1
66854,United Kingdom,2005,12,71.9
4721,Italy,1972,7,7.1
12592,Denmark,1976,10,27.4
68115,Israel,2006,8,76.6
78736,South Africa,2012,4,82.5
18671,Italy,1980,1,22.2
61591,Greece,2003,2,81.8
19896,Greece,1980,9,5.7
75844,United Kingdom,2010,10,91.6
19826,"Taiwan, China",1980,8,40.13
74516,Portugal,2010,1,92.4
23917,France,1982,11,48.1
30376,South Africa,1986,4,6.8
61732,Spain,2003,3,75.9
50431,Greece,1997,2,63.9
47937,Spain,1995,10,62.2
64219,United Kingdom,2004,7,69.8
35842,Denmark,1989,4,60.9
5557,Sweden,1972,12,16.7
22221,Greece,1981,12,8.5
12872,Austria,1976,12,40.8
9130,Turkey,1974,11,0.0
1729,Canada,1970,12,13.2
80811,Greece,2013,6,101.3
71187,Spain,2008,4,93.6
27019,United Kingdom,1984,7,42.8
24331,South Africa,1983,1,4.5
27861,Portugal,1984,12,33.5
3484,Japan,1971,11,34.6
2277,Netherlands,1971,3,36.0
54142,France,1999,2,76.0
51037,Spain,1997,6,62.9
58730,Turkey,2001,7,
49281,United States,1996,6,63.2
12051,Portugal,1976,6,5.0
33659,Canada,1988,2,54.0
28235,Switzerland,1985,3,81.1
75626,"Taiwan, China",2010,8,78.44
27660,Israel,1984,11,5.0
60939,Canada,2002,10,
15726,Italy,1978,6,17.9
52581,Germany,1998,4,77.6479
37661,South Africa,1990,3,12.2
69547,Netherlands,2007,5,86.7
76640,Israel,2011,3,96.4
4077,France,1972,3,15.6
33826,Germany,1988,3,65.6429
72315,Luxembourg,2008,11,89.3
73216,Greece,2009,5,97.0
